week_date,artist,track,streams,position,weeks_on_chart,viral_hit,uri
2023-08-31,Travis Scott,I KNOW ?,12677686,55,5,False,spotify:track:6wsqVwoiVH2kde4k4KKAFU
2023-08-31,"David Guetta, Bebe Rexha",I'm Good (Blue),12566837,56,53,False,spotify:track:4uUG5RXrOk84mYEfFvj3cK
2023-08-31,Tom Odell,Another Love,12464318,57,125,False,spotify:track:7jtQIBanIiJOMS6RyCx6jZ
2023-08-31,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,12349449,58,247,False,spotify:track:0RiRZpuVRbi7oqRdSMwhQY
2023-08-31,Taylor Swift,cardigan,12191549,59,36,False,spotify:track:4R2kfaDFhslZEMJqAFNpdd
2023-08-31,The Neighbourhood,Sweater Weather,12093339,60,157,False,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6
2023-08-31,Manuel Turizo,La Bachata,12004913,61,61,False,spotify:track:3tt9i3Hhzq84dPS8H7iSiJ
2023-08-31,Fuerza Regida,SABOR FRESA,11980675,62,10,False,spotify:track:1UMm1Qs3u59Wvk53zBUE8r
2023-08-31,"Travis Scott, Bad Bunny, The Weeknd",K-POP,11972857,63,6,False,spotify:track:5L3ecxQnQ9qTBmnLQiwf0C
2023-08-31,V,Rainy Days,11934139,64,3,False,spotify:track:5ydjxBSUIDn26MFzU3asP4
2023-08-31,OneRepublic,I Ain't Worried,11930578,65,65,False,spotify:track:4fYte8ZvTK14NEhAOZocBi
2023-08-31,"KAROL G, Shakira",TQG,11904282,66,27,False,spotify:track:0DWdj2oZMBFSzRsi2Cvfzf
2023-08-31,AP Dhillon,With You,11810490,67,2,False,spotify:track:0xIuPDzJSnJywALez8dwKR
2023-08-31,"Travis Scott, SZA, Future",TELEKINESIS (feat. SZA & Future),11646607,68,5,False,spotify:track:1i9lZvlaDdWDPyXEE95aiq
2023-08-31,The Weeknd,Blinding Lights,11594787,69,196,False,spotify:track:0VjIjW4GlUZAMYd2vXMi3b
2023-08-31,"The Weeknd, Ariana Grande",Die For You (with Ariana Grande) - Remix,11526542,70,27,False,spotify:track:4W4fNrZYkobj539TOWsLO2
2023-08-31,BLACKPINK,THE GIRLS (BLACKPINK THE GAME OST),11512555,71,1,False,spotify:track:1mFpMoeZfkIqtqW2AfQ8ba
2023-08-31,"Zach Bryan, The War And Treaty",Hey Driver (feat. The War and Treaty),11473475,72,1,False,spotify:track:4pCbJC43j3gSqG6Fen6upD
2023-08-31,"Bad Gyal, Tokischa, Young Miko",Chulo pt.2,11466267,73,5,False,spotify:track:0J9g1MMJDhyvOb3NWckHMm
2023-08-31,Taylor Swift,Karma,11393908,74,27,False,spotify:track:7KokYm8cMIXCsGVmUvKtqf
2023-08-31,"ROSALÍA, Rauw Alejandro",BESO,11295539,75,23,False,spotify:track:609E1JCInJncactoMmkDon
2023-08-31,Taylor Swift,Lover,11217163,76,30,False,spotify:track:1dGr1c8CrMLDpV6mPbImSI
2023-08-31,Miley Cyrus,Angels Like You,11195517,77,24,False,spotify:track:1daDRI9ahBonbWD8YcxOIB
2023-08-31,KAROL G,AMARGURA,11090020,78,15,False,spotify:track:505v13epFXodT9fVAJ6h8k
2023-08-31,"Tainy, Bad Bunny",MOJABI GHOST,10990935,79,9,False,spotify:track:4eMKD8MRroxCqugpsxCCNb
2023-08-31,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,10925820,80,4,False,spotify:track:0O3U5iwTbiXCREMkvotJuN
2023-08-31,Taylor Swift,Don’t Blame Me,10897565,81,54,False,spotify:track:1R0a2iXumgCiFb7HEZ7gUE
2023-08-31,"Zach Bryan, The Lumineers",Spotless (feat. The Lumineers),10870508,82,1,False,spotify:track:0HEytGQM3bG1vKxER7IgVK
2023-08-31,Coldplay,Yellow,10708321,83,141,False,spotify:track:3AJwUDP919kvQ9QcozQPxg
2023-08-31,"David Guetta, Anne-Marie, Coi Leray",Baby Don't Hurt Me,10701749,84,21,False,spotify:track:3BKD1PwArikchz2Zrlp1qi
2023-08-31,KAROL G,S91,10660059,85,7,False,spotify:track:0BFQC00Y58JtjMyTXOJazO
2023-08-31,Glass Animals,Heat Waves,10602062,86,140,False,spotify:track:3USxtqRwSYz57Ewm6wWRMp
2023-08-31,Lewis Capaldi,Someone You Loved,10509508,87,242,False,spotify:track:7qEHsqek33rTcFNT9PFqLf
2023-08-31,Coldplay,Viva La Vida,10493647,88,53,False,spotify:track:1mea3bSkSGXuIRvnydlB5b
2023-08-31,Post Malone,Chemical,10467063,89,20,False,spotify:track:5w40ZYhbBMAlHYNDaVJIUu
2023-08-31,Lana Del Rey,Summertime Sadness,10426254,90,55,False,spotify:track:1FEiijYPJtyswChfcpv3p0
2023-08-31,Vance Joy,Riptide,10329290,91,133,False,spotify:track:7yq4Qj7cqayVTp3FF9CWbm
2023-08-31,"The Kid LAROI, Justin Bieber",STAY (with Justin Bieber),10323835,92,112,False,spotify:track:567e29TDzLwZwfDuEpGTwo
2023-08-31,"Junior H, Peso Pluma",El Azul,10302866,93,27,False,spotify:track:1haJsMtoBhHfvuM7XWuT3W
2023-08-31,"Stephen Sanchez, Em Beihold",Until I Found You (with Em Beihold) - Em Beihold Version,10286193,94,39,False,spotify:track:1Y3LN4zO1Edc2EluIoSPJN
2023-08-31,"Bibi Babydoll, Dj Brunin XM, KZA Produções",Automotivo Bibi Fogosa,10277262,95,4,False,spotify:track:4kRLRWnn5u9wO2wOKAAdEN
2023-08-31,"Billie Eilish, Khalid",lovely (with Khalid),10178442,96,280,False,spotify:track:0u2P5u6lvoDfwTYjAADbn4
2023-08-31,Zach Bryan,East Side of Sorrow,10150926,97,1,False,spotify:track:00syWkRGIVQvYsg2OwfBUw
2023-08-31,Luke Combs,Fast Car,10102851,98,21,False,spotify:track:1Lo0QY9cvc8sUB2vnIOxDT
2023-08-31,d4vd,Here With Me,10051948,99,44,False,spotify:track:0dS2u2UFd88TIzDDaZDLvS
2023-08-31,Lord Huron,The Night We Met,10034959,100,45,False,spotify:track:3hRV0jL3vUpRrcy398teAU
2023-08-31,"Marshmello, Manuel Turizo",El Merengue,9983355,101,26,False,spotify:track:51FvjPEGKq2zByeeEQ43V9
2023-08-31,Sabrina Carpenter,Nonsense,9969689,102,33,False,spotify:track:6dgUya35uo964z7GZXM07g
2023-08-31,"PinkPantheress, Ice Spice",Boy's a liar Pt. 2,9918952,103,30,False,spotify:track:6AQbmUe0Qwf5PZnt4HmTXv
2023-08-31,Fuerza Regida,TQM,9845695,104,15,False,spotify:track:368eeEO3Y2uZUQ6S5oIjcu
2023-08-31,Tears For Fears,Everybody Wants To Rule The World,9716060,105,51,False,spotify:track:4RvWPyQ5RL0ao9LPZeSouE
2023-08-31,"MC Kevin o Chris, Dj Nk Da Serra, Mc Magrinho",Faz um Vuk Vuk (Teto Espelhado),9696781,106,5,False,spotify:track:64CovjRwInpOJW4PiGMprY
2023-08-31,Ruth B.,Dandelions,9688013,107,107,False,spotify:track:2eAvDnpXP5W0cVtiI0PUxV
2023-08-31,Frank Ocean,Pink + White,9655932,108,15,False,spotify:track:3xKsf9qdS1CyvXSMEid6g8
2023-08-31,Zach Bryan,Tourniquet,9652422,109,1,False,spotify:track:3EvZ03hGAFwGZ2Ebcu86YH
2023-08-31,"LIT killah, Tiago PZK, Maria Becerra, Duki, Emilia, Rusherking, Big One, FMK",Los del Espacio,9607397,110,13,False,spotify:track:1Hs1uUl8o2VtDp1DABFq0O
2023-08-31,"Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52/66",9585474,111,60,False,spotify:track:2tTmW7RDtMQtBk7m2rYeSw
2023-08-31,J. Cole,No Role Modelz,9584410,112,110,False,spotify:track:68Dni7IE4VyPkTOH9mRWHr
2023-08-31,JVKE,golden hour,9547118,113,53,False,spotify:track:5odlY52u43F5BjByhxg7wg
2023-08-31,Shubh,Cheques,9528917,114,7,False,spotify:track:4eBvRhTJ2AcxCsbfTUjoRp
2023-08-31,Adele,Set Fire to the Rain,9495808,115,38,False,spotify:track:7j4OmvkjRz0PrjFADlHfQx
2023-08-31,"Bizarrap, Peso Pluma","Peso Pluma: Bzrp Music Sessions, Vol. 55/66",9465483,116,14,False,spotify:track:5AqiaZwhmC6dIbgWrD5SzV
2023-08-31,Eminem,Mockingbird,9330616,117,46,False,spotify:track:561jH07mF1jHuk7KlaeF0s
2023-08-31,Charli xcx,Speed Drive (From Barbie The Album),9327982,118,6,False,spotify:track:5VxmI3IdgAxWVvUnJoLuY2
2023-08-31,Zach Bryan,Something in the Orange,9298153,119,35,False,spotify:track:3WMj8moIAXJhHsyLaqIIHI
2023-08-31,Ghea Indrawari,Jiwa Yang Bersedih,9274780,120,4,False,spotify:track:6XsFgTG4dY768oIB4Dmeu0
2023-08-31,"Bad Bunny, Chencho Corleone",Me Porto Bonito,9212410,121,69,False,spotify:track:6Sq7ltF9Qa7SNFBsV5Cogx
2023-08-31,Troye Sivan,Rush,9192010,122,7,False,spotify:track:3xIMkM5LgbVDkpO74O3Np3
2023-08-31,Zach Bryan,Overtime,9188472,123,1,False,spotify:track:5pIVEk6Di7n1v5khOzJaJL
2023-08-31,Imagine Dragons,Bones,9156292,124,77,False,spotify:track:54ipXppHLA8U4yqpOFTUhr
2023-08-31,Zach Bryan,Fear and Friday's,9146309,125,1,False,spotify:track:0GMiRrUnQuoGddKMsxGPIZ
2023-08-31,Travis Scott,MY EYES,9108382,126,5,False,spotify:track:4kjI1gwQZRKNDkw1nI475M
2023-08-31,Imagine Dragons,Believer,9036576,127,343,False,spotify:track:0pqnGHJpmpxLKifKRmU6WP
2023-08-31,Arctic Monkeys,Why'd You Only Call Me When You're High?,8980781,128,91,False,spotify:track:086myS9r57YsLbJpU0TgK9
2023-08-31,"Elton John, Dua Lipa, PNAU",Cold Heart - PNAU Remix,8976105,129,107,False,spotify:track:6JIC3hbC28JZKZ8AlAqX8h
2023-08-31,"Ozuna, Feid",Hey Mor,8954459,130,46,False,spotify:track:1zsPaEkglFvxjAhrM8yhpr
2023-08-31,Libianca,People,8949620,131,33,False,spotify:track:26b3oVLrRUaaybJulow9kz
2023-08-31,Ed Sheeran,Perfect,8935221,132,337,False,spotify:track:0tgVpDi06FyKpA1z0VMD4v
2023-08-31,Arctic Monkeys,505,8888291,133,87,False,spotify:track:58ge6dfP91o9oXMzq3XkIS
2023-08-31,"Kendrick Lamar, Jay Rock",Money Trees,8870270,134,33,False,spotify:track:2HbKqm4o0w5wEeEFXm2sD4
2023-08-31,"S3BZS, Mc Gw, Mc Menor Do Alvorada",MONTAGEM - PR FUNK,8860542,135,10,False,spotify:track:6njJR3OIp3oA0Kc4aC9Tzf
2023-08-31,"The Weeknd, Lana Del Rey",Stargirl Interlude,8835788,136,57,False,spotify:track:5gDWsRxpJ2lZAffh5p7K0w
2023-08-31,"Drake, Wizkid, Kyla",One Dance,8822903,137,157,False,spotify:track:1zi7xx7UVEFkmKfv06H8x0
2023-08-31,"Macklemore, Ryan Lewis, Macklemore & Ryan Lewis, Ray Dalton",Can't Hold Us (feat. Ray Dalton),8822535,138,81,False,spotify:track:22skzmqfdWrjJylampe0kt
2023-08-31,"Drake, 21 Savage",Jimmy Cooks (feat. 21 Savage),8797718,139,63,False,spotify:track:3F5CgOj3wFlRv51JsHbxhe
2023-08-31,d4vd,Romantic Homicide,8785842,140,52,False,spotify:track:1xK59OXxi2TAAAbmZK0kBL
2023-08-31,Hotel Ugly,Shut up My Moms Calling,8784639,141,35,False,spotify:track:3hxIUxnT27p5WcmjGUXNwx
2023-08-31,"Sebastian Yatra, Manuel Turizo, Beéle",Vagabundo,8778737,142,15,False,spotify:track:1MB8kTH7VKvAMfL9SHgJmG
2023-08-31,Eminem,Without Me,8756884,143,101,False,spotify:track:7lQ8MOhq6IN2w8EYcFNSUk
2023-08-31,Zach Bryan,Summertime's Close,8749411,144,1,False,spotify:track:7eOuUmpnHBlg5zsm8Cs7c3
2023-08-31,Loreen,Tattoo,8719391,145,16,False,spotify:track:1DmW5Ep6ywYwxc2HMT5BG6
2023-08-31,"Metro Boomin, Future, Don Toliver",Too Many Nights (feat. Don Toliver & with Future),8690312,146,28,False,spotify:track:2Hh3ETdQKrmSI3QS0hme7g
2023-08-31,Bruno Mars,Locked out of Heaven,8684375,147,64,False,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI
2023-08-31,Taylor Swift,Shake It Off,8683723,148,17,False,spotify:track:0cqRj7pUJDkTCEsJkx8snD
2023-08-31,OneRepublic,Counting Stars,8660620,149,124,False,spotify:track:2tpWsVSb9UEmDRxAl1zhX1
2023-08-31,Arctic Monkeys,Do I Wanna Know?,8660475,150,102,False,spotify:track:5FVd6KXrgO9B3JPmC8OPst
2023-08-31,The Weeknd,Reminder,8659970,151,37,False,spotify:track:37F0uwRSrdzkBiuj0D5UHI
2023-08-31,Doechii,What It Is (Solo Version),8625764,152,12,False,spotify:track:73RbfOTJIjHzi2pcVHjeHM
2023-08-31,LISA,MONEY,8575157,153,36,False,spotify:track:7hU3IHwjX150XLoTVmjD0q
2023-08-31,"Sky Rompiendo, Feid, Myke Towers",El Cielo,8555589,154,13,False,spotify:track:4PA1wK0leCjmRZlP5dQ8Lv
2023-08-31,The Police,Every Breath You Take,8529227,155,93,False,spotify:track:1JSTJqkT5qHq8MDJnJbRE1
2023-08-31,New West,Those Eyes,8521530,156,35,False,spotify:track:50x1Ic8CaXkYNvjmxe3WXy
2023-08-31,Cigarettes After Sex,Apocalypse,8515859,157,59,False,spotify:track:3AVrVz5rK8Hrqo9YGiVGN5
2023-08-31,Lana Del Rey,Radio,8506470,158,10,False,spotify:track:0PZ04XgQ14FmKZBg3Gxlhr
2023-08-31,"DENNIS, MC Kevin o Chris",Tá OK,8488354,159,13,False,spotify:track:0fABszUFNbNq9IW503Gj8v
2023-08-31,Lana Del Rey,Say Yes To Heaven,8486883,160,15,False,spotify:track:6GGtHZgBycCgGBUhZo81xe
2023-08-31,Zach Bryan,Ticking,8484379,161,1,False,spotify:track:1HwDRgozGBMyfJTQUfz09A
2023-08-31,Laufey,From The Start,8481041,162,6,False,spotify:track:1Ukxccao1BlWrPhYkcXbwZ
2023-08-31,"Yahritza Y Su Esencia, Grupo Frontera",Frágil,8442592,163,20,False,spotify:track:4JdSXF2p71cr8uCY3UiJM0
2023-08-31,"Peso Pluma, Jasiel Nuñez",LAGUNAS,8419922,164,10,False,spotify:track:3HOKxuTDmNVmIlCIpBiD8m
2023-08-31,"Sam Smith, Kim Petras",Unholy (feat. Kim Petras),8381249,165,49,False,spotify:track:0NZPBYD5qbEWRs3PrGiRkT
2023-08-31,Imagine Dragons,Demons,8335090,166,41,False,spotify:track:5qaEfEh1AtSdrdrByCP7qR
2023-08-31,Keane,Somewhere Only We Know,8334698,167,45,False,spotify:track:0ll8uFnc0nANY35E0Lfxvg
2023-08-31,Harry Styles,Watermelon Sugar,8311108,168,198,False,spotify:track:6UelLqGlWMcVH1E5c4H7lY
2023-08-31,Bruno Mars,When I Was Your Man,8284579,169,53,False,spotify:track:0B7wvvmu9EISAwZnOpjhNI
2023-08-31,Bruno Mars,Just the Way You Are,8278958,170,36,False,spotify:track:7BqBn9nzAq8spo5e7cZ0dJ
2023-08-31,The Weeknd,Save Your Tears,8276561,171,142,False,spotify:track:5QO79kh1waicV47BqGRL3g
2023-08-31,Tory Lanez,The Color Violet,8253263,172,29,False,spotify:track:3azJifCSqg9fRij2yKIbWz
2023-08-31,"Rauw Alejandro, Bizarrap",BABY HELLO,8249371,173,10,False,spotify:track:21N77gfWYoQDvrLvaeiQgi
2023-08-31,Taylor Swift,I Can See You (Taylor’s Version) (From The Vault),8238257,174,8,False,spotify:track:5kHMfzgLZP95O9NBy0ku4v
2023-08-31,"Ryan Castro, Peso Pluma, SOG",QUEMA,8206078,175,4,False,spotify:track:2hn2zOA2XFlv6DSmesylrL
2023-08-31,Justin Bieber,Ghost,8161239,176,101,False,spotify:track:6I3mqTwhRpn34SLVafSH7G
2023-08-31,James Arthur,Car's Outside,8133725,177,9,False,spotify:track:0otRX6Z89qKkHkQ9OqJpKt
2023-08-31,Fleetwood Mac,Dreams - 2004 Remaster,8129976,178,58,False,spotify:track:0ofHAoxe9vBkTCp2UQIavz
2023-08-31,"Rihanna, Calvin Harris",We Found Love,8124644,179,29,False,spotify:track:1zv3WFUbZ5vPxFq9I2jAU1
2023-08-31,Taylor Swift,You Belong With Me (Taylor’s Version),8107268,180,7,False,spotify:track:1qrpoAMXodY6895hGKoUpA
2023-08-31,Miguel,Sure Thing,8097011,181,38,False,spotify:track:0JXXNGljqupsJaZsgSbMZV
2023-08-31,Creedence Clearwater Revival,Have You Ever Seen The Rain,8095055,182,6,False,spotify:track:2LawezPeJhN4AWuSB0GtAU
2023-08-31,Taylor Swift,Love Story (Taylor’s Version),8083228,183,10,False,spotify:track:6YvqWjhGD8mB5QXcbcUKtx
2023-08-31,Hozier,Take Me To Church,8071594,184,108,False,spotify:track:3dYD57lRAUcMHufyqn9GcI
2023-08-31,"Anirudh Ravichander, Super Subu",Hukum - Thalaivar Alappara,8068191,185,3,False,spotify:track:5DgY6Ab0vpyUMKnY9ubFOF
2023-08-31,NewJeans,ETA,8058653,186,6,False,spotify:track:56v8WEnGzLByGsDAXDiv4d
2023-08-31,Radiohead,Creep,8043668,187,11,False,spotify:track:70LcF31zb1H0PyJoS1Sx1r
2023-08-31,Felipe Amorim,Toca o Trompete,8020247,188,3,False,spotify:track:54u86CmMqGI1rRuULlTqaB
2023-08-31,"Bad Bunny, Bomba Estéreo",Ojitos Lindos,8014439,189,69,False,spotify:track:3k3NWokhRRkEPhCzPmV8TW
2023-08-31,Bruno Mars,That's What I Like,8002448,190,82,False,spotify:track:0KKkJNfGyhkQ5aFogxQAPU
2023-08-31,"Carín León, Grupo Frontera",Que Vuelvas,7959796,191,35,False,spotify:track:6Um358vY92UBv5DloTRX9L
2023-08-31,"Yandel, Feid",Yandel 150,7959418,192,34,False,spotify:track:4FAKtPVycI4DxoOHC01YqD
2023-08-31,Chris Brown,Under The Influence,7908546,193,58,False,spotify:track:5IgjP7X4th6nMNDh4akUHb
2023-08-31,Steve Lacy,Dark Red,7893994,194,91,False,spotify:track:3EaJDYHA0KnX88JvDhL9oa
2023-08-31,The Goo Goo Dolls,Iris,7889518,195,15,False,spotify:track:6Qyc6fS4DsZjB2mRW9DsQs
2023-08-31,Kanye West,Heartless,7858902,196,8,False,spotify:track:4EWCNWgDS8707fNSZ1oaA5
2023-08-31,"Metro Boomin, Travis Scott, Young Thug",Trance (with Travis Scott & Young Thug),7858860,197,27,False,spotify:track:5wG3HvLhF6Y5KTGlK0IW3J
2023-08-31,Olivia Rodrigo,deja vu,7854900,198,85,False,spotify:track:6HU7h9RYOaPRFeh0R3UeAr
2023-08-31,Rihanna,Diamonds,7834545,199,5,False,spotify:track:1z9kQ14XBSN0r2v6fx4IdG
2023-08-31,"Zach Bryan, Sierra Ferrell",Holy Roller (feat. Sierra Ferrell),7798822,200,1,False,spotify:track:3itgPtXSu4I9mr2QD6yrzP
2023-09-28,Doja Cat,Paint The Town Red,54379342,1,8,False,spotify:track:56y1jOTK0XSvJzVv9vHQBK
2023-09-28,"Jung Kook, Latto",Seven (feat. Latto),46094768,2,11,False,spotify:track:7x9aauaA9cu6tyfpHnqDLo
2023-09-28,Taylor Swift,Cruel Summer,31997924,3,34,False,spotify:track:1BxfuPKGuaTgP7aM0Bbdwr
2023-09-28,Kenya Grace,Strangers,30333437,4,4,True,spotify:track:5mjYQaktjmjcMKcUIcqz4s
2023-09-28,"KAROL G, Peso Pluma",QLONA,29121256,5,7,False,spotify:track:5RqSsdzTNPX1uzkmlHCFvK
2023-09-28,Tate McRae,greedy,27103985,6,2,True,spotify:track:3rUGC1vUpkDG9CZFHMur1t
2023-09-28,Myke Towers,LALA,26789347,7,13,False,spotify:track:7ABLbnD53cQK00mhcaOUVG
2023-09-28,Olivia Rodrigo,vampire,25542368,8,13,False,spotify:track:1kuGVB7EU95pJObxwvfwKS
2023-09-28,Quevedo,Columbia,21854707,9,12,False,spotify:track:6XbtvPmIpyCbjuT0e8cQtp
2023-09-28,"Peso Pluma, Gabito Ballesteros, Junior H",LADY GAGA,21381347,10,14,False,spotify:track:7mXuWTczZNxG5EDcjFEuJR
2023-09-28,Billie Eilish,"What Was I Made For? [From The Motion Picture ""Barbie""]",21330241,11,11,False,spotify:track:6wf7Yu7cxBSPrRlWeSeK0Q
2023-09-28,Dua Lipa,Dance The Night - From Barbie The Album,21183733,12,18,False,spotify:track:1vYXt7VSjH9JIM5oRRo7vA
2023-09-28,Gunna,fukumean,20865236,13,15,False,spotify:track:4rXLjWdF2ZZpXCVTfWcshS
2023-09-28,David Kushner,Daylight,19961989,14,24,False,spotify:track:1odExI7RdWc4BT515LTAwj
2023-09-28,Arctic Monkeys,I Wanna Be Yours,19674595,15,64,False,spotify:track:5XeFesFbtLpXzIVDNQP22n
2023-09-28,Olivia Rodrigo,bad idea right?,19447603,16,7,False,spotify:track:3IX0yuEVvDbnqUwMBB3ouC
2023-09-28,"cassö, RAYE, D-Block Europe",Prada,18856031,17,6,False,spotify:track:59NraMJsLaMCVtwXTSia8i
2023-09-28,Harry Styles,As It Was,17832314,18,78,False,spotify:track:4Dvkj6JhhA12EX05fT7y2e
2023-09-28,SZA,Kill Bill,17515594,19,42,False,spotify:track:1Qrg8KqiBpW07V7PNxwwwL
2023-09-28,"Zach Bryan, Kacey Musgraves",I Remember Everything (feat. Kacey Musgraves),17477804,20,5,False,spotify:track:4KULAymBBJcPRpk1yO4dOG
2023-09-28,Carín León,Primera Cita,16823179,21,13,False,spotify:track:25OeKzcqakFPaJlXHPE5lm
2023-09-28,"Anirudh Ravichander, Arijit Singh, Shilpa Rao, Kumaar",Chaleya,16754558,22,4,False,spotify:track:3xMHXmedL5Rvfxmiar9Ryv
2023-09-28,Olivia Rodrigo,get him back!,16662714,23,3,False,spotify:track:2gyxAWHebV7xPYVxqoi86f
2023-09-28,"The Weeknd, Daft Punk",Starboy,16404666,24,156,False,spotify:track:7MXVkk9YMctZqd1Srtv4MB
2023-09-28,"Calle 24, Chino Pacas, Fuerza Regida",Que Onda,16335668,25,4,False,spotify:track:6uIIdjYTxxpWOyWuVXrKQO
2023-09-28,"Dave, Central Cee",Sprinter,16286980,26,17,False,spotify:track:2FDTHlrBguDzQkp7PVj16Q
2023-09-28,Doja Cat,Agora Hills,16216456,27,1,False,spotify:track:5PyDJG7SQRgWXefgexqIge
2023-09-28,"Drake, SZA",Slime You Out (feat. SZA),16176917,28,2,False,spotify:track:3RaCGXCiiMufRPoexXxGkV
2023-09-28,"Feid, Young Miko",CLASSY 101,16024537,29,26,False,spotify:track:6XSqqQIy7Lm7SnwxS4NrGx
2023-09-28,"Maluma, Carín León",Según Quién,15923742,30,2,False,spotify:track:4bw8mcDUSRWfQo63ZTYRnU
2023-09-28,V,Slow Dancing,15845114,31,3,False,spotify:track:5h1BN75CEh8wdSwE1xrbSe
2023-09-28,JHAYCO,Holanda,15763551,32,7,False,spotify:track:6irysuQyZWd7Bjj7ePiOs2
2023-09-28,Miley Cyrus,Flowers,15596454,33,37,False,spotify:track:7DSAEUvxU8FajXtRloy8M0
2023-09-28,Taylor Swift,Style,15010105,34,28,False,spotify:track:0ug5NqcwcFR2xrfTkc7k8e
2023-09-28,Taylor Swift,Blank Space,15005763,35,94,False,spotify:track:1u8c2t2Cy7UBoG4ArRcF5g
2023-09-28,Bad Bunny,UN PREVIEW,14817522,36,1,False,spotify:track:63ui2w3QJBp8xx0c1MJB2Z
2023-09-28,The Weeknd,Die For You,14794753,37,85,False,spotify:track:2LBqCSwhJGcFQeTHMVGwy3
2023-09-28,KAROL G,MI EX TENÍA RAZÓN,14620815,38,7,False,spotify:track:54zcJnb3tp9c5OVKREZ1Is
2023-09-28,Bruno Mars,Locked out of Heaven,14578223,39,68,False,spotify:track:5g7sDjBhZ4I3gcFIpkrLuI
2023-09-28,"The Weeknd, Playboi Carti, Madonna",Popular (with Playboi Carti & Madonna) - From The Idol Vol. 1 (Music from the HBO Original Series),14538150,40,17,False,spotify:track:6WzRpISELf3YglGAh7TXcG
2023-09-28,NewJeans,Super Shy,14519866,41,12,False,spotify:track:5sdQOyqq2IDhvmx2lHOpwd
2023-09-28,"Shakira, Fuerza Regida",El Jefe,14505138,42,1,False,spotify:track:5wjsJIUf6pdrwauPDae43o
2023-09-28,Tom Odell,Another Love,14470584,43,129,False,spotify:track:7jtQIBanIiJOMS6RyCx6jZ
2023-09-28,"Grupo Frontera, Bad Bunny",un x100to,14190282,44,24,False,spotify:track:2yzshFeBIwH8tWIqHEFLeD
2023-09-28,Travis Scott,I KNOW ?,13992759,45,9,False,spotify:track:6wsqVwoiVH2kde4k4KKAFU
2023-09-28,Bad Bunny,WHERE SHE GOES,13785163,46,19,False,spotify:track:7ro0hRteUMfnOioTFI5TG1
2023-09-28,"Yng Lvcas, Peso Pluma",La Bebe - Remix,13775888,47,28,False,spotify:track:2UW7JaomAMuX9pZrjVpHAU
2023-09-28,SZA,Snooze,13725211,48,40,False,spotify:track:4iZ4pt7kvcaH6Yo8UoZ4s2
2023-09-28,"Rema, Selena Gomez",Calm Down (with Selena Gomez),13583769,49,57,False,spotify:track:1s7oOCT8vauUh01PbJD6ps
2023-09-28,Taylor Swift,Anti-Hero,13567796,50,49,False,spotify:track:0V3wPSX9ygBnCm8psDIegu
2023-09-28,The Neighbourhood,Sweater Weather,13556853,51,161,False,spotify:track:2QjOHCTQ1Jl3zawyYOpxh6
2023-09-28,"Eslabon Armado, Peso Pluma",Ella Baila Sola,13510697,52,28,False,spotify:track:3qQbCzHBycnDpGskqOWY0E
2023-09-28,"Tyler, The Creator, Kali Uchis",See You Again (feat. Kali Uchis),13429862,53,31,False,spotify:track:7KA4W4McWYRpgf0fWsJZWB
2023-09-28,"Jasleen Royal, Arijit Singh, Dulquer Salmaan",Heeriye (feat. Arijit Singh),13307653,54,7,False,spotify:track:5PUXKVVVQ74C3gl5vKy9Li
2023-09-28,Taylor Swift,august,12860349,55,34,False,spotify:track:3hUxzQpSfdDqwM3ZTFQY0K
2023-09-28,Peggy Gou,(It Goes Like) Nanana - Edit,12848125,56,14,False,spotify:track:23RoR84KodL5HWvUTneQ1w
2023-09-28,"Grupo Frontera, Grupo Firme",EL AMOR DE SU VIDA,12707479,57,8,False,spotify:track:0O3U5iwTbiXCREMkvotJuN
2023-09-28,"Metro Boomin, The Weeknd, 21 Savage",Creepin' (with The Weeknd & 21 Savage),12546295,58,43,False,spotify:track:2dHHgzDwk4BJdRwy9uXhTO
2023-09-28,"Nicki Minaj, Ice Spice, Aqua",Barbie World (with Aqua) [From Barbie The Album],12543384,59,14,False,spotify:track:741UUVE2kuITl0c6zuqqbO
2023-09-28,Morgan Wallen,Last Night,12519605,60,34,False,spotify:track:7K3BhSpAxZBznislvUMVtn
2023-09-28,Kali Uchis,Moonlight,12484351,61,29,False,spotify:track:0JmnkIqdlnUzPaf8sqBRs3
2023-09-28,"Peso Pluma, Grupo Frontera",TULUM,12207833,62,13,False,spotify:track:7bPp2NmpmyhLJ7zWazAXMu
2023-09-28,"Alex Favela, Grupo Marca Registrada, Joaquin Medina",ELOVRGA,12106817,63,4,False,spotify:track:2TJKY0WSFufZOzbRNgl6zE
2023-09-28,"Post Malone, Swae Lee",Sunflower - Spider-Man: Into the Spider-Verse,12053521,64,251,False,spotify:track:0RiRZpuVRbi7oqRdSMwhQY
2023-09-28,Jimin,Like Crazy,11848237,65,27,False,spotify:track:3Ua0m0YmEjrMi9XErKcNiR
2023-09-28,Olivia Rodrigo,all-american bitch,11828778,66,3,False,spotify:track:34sOdxWu9FljH84UXdRwu1
